date,rlg_price,rlv_price,vix_price,spread,rlg_return,rlv_return,vix_index,r_growth_(t-1),r_value_(t-1),p_growth_(t-1),p_value_(t-1),p_joint_(t-1),p_spread_(t-1),spread
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,
10/2/2012 0:00,671.85,714.05,15.71,0.10%,0.07%,0.18%,16.32%,0.1572%,0.2721%,53.8521%,58.0979%,47.62%,54.8059%,0.1029%
10/3/2012 0:00,675.51,715.28,15.43,-0.37%,0.54%,0.17%,15.71%,0.0742%,0.1771%,51.3575%,54.9342%,42.61%,54.3014%,-0.3729%
10/4/2012 0:00,678.89,721.96,14.55,0.43%,0.50%,0.93%,15.43%,0.5446%,0.1717%,65.1361%,54.7547%,52.84%,34.5053%,0.4334%
10/5/2012 0:00,678.13,722.46,14.33,0.18%,-0.11%,0.07%,14.55%,0.5005%,0.9339%,63.8975%,77.7695%,68.37%,67.7258%,0.1806%
10/8/2012 0:00,674.49,721.21,15.11,0.36%,-0.54%,-0.17%,14.33%,-0.1117%,0.0690%,45.7718%,51.2983%,33.75%,57.5678%,0.3636%
10/9/2012 0:00,666.11,715.72,16.37,0.48%,-1.24%,-0.76%,15.11%,-0.5366%,-0.1730%,33.4748%,43.1630%,19.15%,65.0148%,0.4817%
10/10/2012 0:00,662.61,710.75,16.29,-0.17%,-0.53%,-0.69%,16.37%,-1.2432%,-0.7615%,16.8540%,25.1369%,7.21%,69.5485%,-0.1683%
10/11/2012 0:00,661.57,712.83,15.59,0.45%,-0.16%,0.29%,16.29%,-0.5254%,-0.6937%,33.7826%,26.9996%,12.48%,42.8283%,0.4477%
10/12/2012 0:00,661.42,708.43,16.14,-0.59%,-0.02%,-0.62%,15.59%,-0.1556%,0.2921%,44.4590%,58.7586%,35.58%,68.2703%,-0.5927%
10/15/2012 0:00,666.64,714.11,15.27,0.01%,0.79%,0.80%,16.14%,-0.0236%,-0.6163%,48.4154%,29.2085%,17.63%,26.3438%,0.0119%
10/16/2012 0:00,673.98,720.95,15.22,-0.14%,1.10%,0.96%,15.27%,0.7888%,0.8006%,71.6749%,74.2692%,73.99%,50.4437%,-0.1424%
10/17/2012 0:00,673.67,727.34,15.07,0.93%,-0.05%,0.89%,15.22%,1.1015%,0.9591%,79.0797%,78.3995%,80.73%,43.9123%,0.9320%
10/18/2012 0:00,669.53,728.59,15.03,0.79%,-0.61%,0.17%,15.07%,-0.0460%,0.8860%,47.7415%,76.5448%,43.57%,83.9190%,0.7857%
10/19/2012 0:00,657.68,717.86,17.06,0.30%,-1.77%,-1.47%,15.03%,-0.6138%,0.1719%,31.3811%,54.7602%,20.77%,79.8207%,0.2984%
10/22/2012 0:00,658.78,716.89,16.62,-0.30%,0.17%,-0.14%,17.06%,-1.7708%,-1.4724%,8.7222%,10.1729%,2.97%,62.4087%,-0.3031%
10/23/2012 0:00,650.91,705.91,18.83,-0.34%,-1.19%,-1.53%,16.62%,0.1677%,-0.1354%,54.1656%,44.4175%,33.77%,37.2832%,-0.3369%
10/24/2012 0:00,648.95,703.78,18.33,0.00%,-0.30%,-0.30%,18.83%,-1.1945%,-1.5313%,17.7946%,9.3150%,3.95%,35.9314%,-0.0012%
10/25/2012 0:00,649.37,707.16,18.12,0.42%,0.06%,0.48%,18.33%,-0.3013%,-0.3024%,40.1581%,38.9071%,21.05%,49.8890%,0.4169%
10/26/2012 0:00,650.23,704.94,17.81,-0.45%,0.13%,-0.31%,18.12%,0.0641%,0.4810%,51.0543%,64.8463%,47.13%,67.0920%,-0.4474%
10/29/2012 0:00,650.23,704.94,17.81,0.00%,0.00%,0.00%,17.81%,0.1332%,-0.3142%,53.1314%,38.5258%,26.90%,31.6306%,0.0000%
10/30/2012 0:00,650.23,704.94,17.81,0.00%,0.00%,0.00%,17.81%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.0000%
10/31/2012 0:00,650.14,706.23,18.60,0.20%,-0.01%,0.18%,17.81%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.1980%
11/1/2012 0:00,658.50,714.13,16.69,-0.17%,1.29%,1.12%,18.60%,-0.0148%,0.1833%,48.6806%,55.1427%,39.55%,58.2929%,-0.1686%
11/2/2012 0:00,651.97,707.52,17.59,0.07%,-0.99%,-0.93%,16.69%,1.2868%,1.1182%,82.8692%,82.1310%,84.77%,42.8135%,0.0669%
11/5/2012 0:00,654.33,708.25,18.42,-0.26%,0.36%,0.10%,17.59%,-0.9921%,-0.9252%,22.0497%,20.9347%,7.56%,52.7801%,-0.2604%
11/6/2012 0:00,658.40,714.93,17.58,0.32%,0.62%,0.94%,18.42%,0.3627%,0.1023%,59.9390%,52.4229%,47.17%,39.0165%,0.3218%
11/7/2012 0:00,645.56,695.84,19.08,-0.72%,-1.95%,-2.67%,17.58%,0.6212%,0.9430%,67.2495%,77.9989%,72.06%,63.3518%,-0.7201%
11/8/2012 0:00,636.71,688.35,18.49,0.30%,-1.37%,-1.08%,19.08%,-1.9503%,-2.6705%,6.7647%,1.1141%,1.13%,22.1090%,0.2952%
11/9/2012 0:00,638.50,688.67,18.61,-0.24%,0.28%,0.05%,18.49%,-1.3708%,-1.0755%,14.5433%,17.4656%,5.29%,62.2815%,-0.2356%
11/12/2012 0:00,638.99,688.26,16.68,-0.14%,0.08%,-0.06%,18.61%,0.2818%,0.0462%,57.5605%,50.5295%,43.37%,40.0359%,-0.1357%
11/13/2012 0:00,637.04,685.00,16.65,-0.17%,-0.31%,-0.47%,16.68%,0.0767%,-0.0590%,51.4346%,46.9827%,35.14%,44.1939%,-0.1693%
11/14/2012 0:00,627.90,675.27,17.92,0.01%,-1.43%,-1.42%,16.65%,-0.3055%,-0.4748%,40.0352%,33.4470%,17.78%,42.7837%,0.0146%
11/15/2012 0:00,626.48,674.30,17.99,0.08%,-0.23%,-0.14%,17.92%,-1.4346%,-1.4200%,13.4710%,10.9835%,3.85%,50.5589%,0.0819%
11/16/2012 0:00,629.97,677.85,16.41,-0.03%,0.56%,0.53%,17.99%,-0.2260%,-0.1441%,42.3692%,44.1272%,25.74%,53.4146%,-0.0301%
11/19/2012 0:00,643.64,689.76,15.24,-0.41%,2.17%,1.76%,16.41%,0.5566%,0.5265%,65.4699%,66.2639%,64.31%,48.6592%,-0.4116%
11/20/2012 0:00,644.18,690.55,15.08,0.03%,0.08%,0.11%,15.24%,2.1698%,1.7582%,94.6872%,92.8123%,93.90%,33.0015%,0.0297%
11/21/2012 0:00,645.87,692.24,15.31,-0.02%,0.26%,0.24%,15.08%,0.0842%,0.1140%,51.6592%,52.8144%,41.24%,51.2025%,-0.0176%
11/22/2012 0:00,645.87,692.24,15.31,0.00%,0.00%,0.00%,15.31%,0.2623%,0.2447%,56.9859%,57.1922%,50.07%,49.1904%,0.0000%
11/23/2012 0:00,654.55,700.71,15.14,-0.12%,1.34%,1.22%,15.31%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,-0.1196%
11/26/2012 0:00,653.78,698.87,15.50,-0.14%,-0.12%,-0.26%,15.14%,1.3431%,1.2236%,83.9284%,84.3642%,86.43%,44.8721%,-0.1447%
11/27/2012 0:00,651.41,694.67,15.92,-0.24%,-0.36%,-0.60%,15.50%,-0.1172%,-0.2619%,45.6064%,40.2293%,24.98%,43.8158%,-0.2387%
11/28/2012 0:00,656.35,700.03,15.51,0.01%,0.76%,0.77%,15.92%,-0.3627%,-0.6014%,38.3776%,29.6425%,15.10%,39.9055%,0.0123%
11/29/2012 0:00,659.47,703.11,15.06,-0.04%,0.48%,0.44%,15.51%,0.7594%,0.7717%,70.9212%,73.4738%,73.01%,50.4615%,-0.0359%
11/30/2012 0:00,659.40,703.79,15.87,0.11%,-0.01%,0.10%,15.06%,0.4754%,0.4394%,63.1842%,63.5329%,60.46%,48.4120%,0.1081%
12/3/2012 0:00,656.54,700.29,16.64,-0.06%,-0.43%,-0.50%,15.87%,-0.0118%,0.0963%,48.7690%,52.2192%,37.69%,54.5228%,-0.0623%
12/4/2012 0:00,655.06,699.51,17.12,0.11%,-0.23%,-0.11%,16.64%,-0.4339%,-0.4962%,36.3425%,32.7917%,15.98%,47.2942%,0.1133%
12/5/2012 0:00,652.83,704.00,16.46,0.98%,-0.34%,0.64%,17.12%,-0.2254%,-0.1121%,42.3859%,45.1975%,26.48%,54.7430%,0.9811%
12/6/2012 0:00,655.46,705.97,16.58,-0.12%,0.40%,0.28%,16.46%,-0.3395%,0.6416%,39.0463%,69.7452%,30.18%,85.1616%,-0.1217%
12/7/2012 0:00,655.53,709.84,15.90,0.54%,0.01%,0.55%,16.58%,0.4027%,0.2810%,61.0998%,58.3919%,54.50%,44.7812%,0.5371%
12/10/2012 0:00,655.98,710.40,16.05,0.01%,0.07%,0.08%,15.90%,0.0105%,0.5476%,49.4417%,66.9148%,45.15%,71.5827%,0.0111%
12/11/2012 0:00,661.06,713.89,15.57,-0.28%,0.77%,0.49%,16.05%,0.0683%,0.0795%,51.1818%,51.6517%,39.73%,50.4111%,-0.2840%
12/12/2012 0:00,659.82,715.60,15.95,0.43%,-0.19%,0.24%,15.57%,0.7743%,0.4903%,71.3036%,65.1381%,67.11%,38.0570%,0.4271%
12/13/2012 0:00,655.76,711.03,16.56,-0.02%,-0.61%,-0.64%,15.95%,-0.1874%,0.2397%,43.5118%,57.0241%,33.83%,67.4852%,-0.0238%
12/14/2012 0:00,651.86,709.56,17.00,0.39%,-0.59%,-0.21%,16.56%,-0.6143%,-0.6381%,31.3689%,28.5785%,12.36%,48.9275%,0.3877%
12/17/2012 0:00,659.16,717.91,16.34,0.06%,1.12%,1.18%,17.00%,-0.5949%,-0.2072%,31.8893%,42.0303%,17.72%,65.9611%,0.0563%
12/18/2012 0:00,666.68,726.39,15.57,0.04%,1.14%,1.18%,16.34%,1.1200%,1.1764%,79.4792%,83.3877%,83.55%,52.3316%,0.0424%
12/19/2012 0:00,662.43,721.25,17.36,-0.07%,-0.64%,-0.71%,15.57%,1.1398%,1.1822%,79.9004%,83.5103%,83.86%,51.7403%,-0.0713%
12/20/2012 0:00,665.00,726.13,17.67,0.29%,0.39%,0.68%,17.36%,-0.6367%,-0.7080%,30.7699%,26.6008%,11.45%,46.9134%,0.2903%
12/21/2012 0:00,659.79,718.37,17.84,-0.29%,-0.78%,-1.07%,17.67%,0.3869%,0.6772%,60.6420%,70.7872%,62.08%,62.0806%,-0.2865%
12/24/2012 0:00,658.30,716.63,18.59,-0.02%,-0.23%,-0.24%,17.84%,-0.7823%,-1.0688%,27.0208%,17.6127%,7.56%,37.9528%,-0.0164%
12/25/2012 0:00,658.30,716.63,18.59,0.00%,0.00%,0.00%,18.59%,-0.2260%,-0.2424%,42.3696%,40.8699%,23.54%,49.2432%,0.0000%
12/26/2012 0:00,653.31,714.57,19.48,0.47%,-0.76%,-0.29%,18.59%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.4705%
12/27/2012 0:00,653.50,712.90,19.47,-0.26%,0.03%,-0.23%,19.48%,-0.7589%,-0.2884%,27.6064%,39.3624%,14.46%,69.1308%,-0.2626%
12/28/2012 0:00,646.70,705.27,22.72,-0.03%,-1.04%,-1.07%,19.47%,0.0297%,-0.2329%,50.0187%,41.1819%,28.24%,38.9288%,-0.0306%
12/31/2012 0:00,658.14,716.61,18.02,-0.16%,1.77%,1.61%,22.72%,-1.0399%,-1.0706%,20.9945%,17.5745%,6.51%,48.6383%,-0.1615%
1/1/2013 0:00,658.14,716.61,18.02,0.00%,0.00%,0.00%,18.02%,1.7690%,1.6075%,90.5378%,90.8963%,91.70%,43.1116%,0.0000%
1/2/2013 0:00,675.22,734.22,14.68,-0.14%,2.60%,2.46%,18.02%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,-0.1371%
1/3/2013 0:00,673.90,733.44,14.56,0.09%,-0.20%,-0.11%,14.68%,2.5952%,2.4581%,97.3580%,98.0022%,96.54%,44.1365%,0.0893%
1/4/2013 0:00,675.36,739.44,13.83,0.60%,0.22%,0.82%,14.56%,-0.1956%,-0.1064%,43.2680%,45.3894%,27.29%,53.7264%,0.6012%
1/7/2013 0:00,674.29,736.20,13.79,-0.28%,-0.16%,-0.44%,13.83%,0.2165%,0.8177%,55.6231%,74.7315%,56.64%,73.8499%,-0.2783%
1/8/2013 0:00,672.53,733.67,13.62,-0.08%,-0.26%,-0.34%,13.79%,-0.1593%,-0.4376%,44.3480%,34.6003%,20.22%,38.2874%,-0.0838%
1/9/2013 0:00,675.12,735.45,13.81,-0.14%,0.38%,0.24%,13.62%,-0.2607%,-0.3445%,41.3457%,37.5506%,20.83%,46.3853%,-0.1410%
1/10/2013 0:00,678.43,742.06,13.49,0.41%,0.49%,0.90%,13.81%,0.3847%,0.2437%,60.5769%,57.1582%,52.93%,43.9727%,0.4071%
1/11/2013 0:00,679.00,741.65,13.36,-0.14%,0.08%,-0.06%,13.49%,0.4916%,0.8988%,63.6459%,76.8739%,67.79%,66.7164%,-0.1395%
1/14/2013 0:00,677.37,742.42,13.52,0.34%,-0.24%,0.10%,13.36%,0.0836%,-0.0559%,51.6401%,47.0847%,35.40%,44.0341%,0.3448%
1/15/2013 0:00,677.16,744.94,13.55,0.37%,-0.03%,0.34%,13.52%,-0.2409%,0.1038%,41.9279%,52.4732%,30.30%,64.2690%,0.3698%
1/16/2013 0:00,677.40,744.34,13.42,-0.12%,0.03%,-0.08%,13.55%,-0.0297%,0.3401%,48.2322%,60.3328%,41.36%,65.2581%,-0.1165%
1/17/2013 0:00,681.40,748.64,13.57,-0.01%,0.59%,0.58%,13.42%,0.0350%,-0.0815%,50.1783%,46.2249%,33.43%,45.0028%,-0.0114%
1/18/2013 0:00,683.21,751.50,12.46,0.11%,0.27%,0.38%,13.57%,0.5899%,0.5785%,66.3913%,67.8568%,66.14%,49.4546%,0.1147%
1/21/2013 0:00,683.21,751.50,12.46,0.00%,0.00%,0.00%,12.46%,0.2667%,0.3814%,57.1136%,61.6720%,53.47%,54.8007%,0.0000%
1/22/2013 0:00,685.06,756.42,12.43,0.38%,0.27%,0.65%,12.46%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.3844%
1/23/2013 0:00,687.50,755.78,12.46,-0.44%,0.36%,-0.08%,12.43%,0.2702%,0.6546%,57.2183%,70.1270%,57.62%,65.8303%,-0.4410%
1/24/2013 0:00,685.30,758.88,12.69,0.73%,-0.32%,0.41%,12.46%,0.3566%,-0.0843%,59.7600%,46.1288%,38.23%,31.8760%,0.7309%
1/25/2013 0:00,688.76,763.99,12.89,0.17%,0.51%,0.67%,12.69%,-0.3212%,0.4098%,39.5787%,62.5867%,30.22%,78.1406%,0.1673%
1/28/2013 0:00,687.84,762.04,13.57,-0.12%,-0.13%,-0.25%,12.89%,0.5061%,0.6734%,64.0540%,70.6769%,65.70%,57.0111%,-0.1206%
1/29/2013 0:00,689.28,766.95,13.31,0.43%,0.21%,0.64%,13.57%,-0.1334%,-0.2541%,45.1206%,40.4854%,24.90%,44.8278%,0.4347%
1/30/2013 0:00,686.90,763.66,14.32,-0.08%,-0.35%,-0.43%,13.31%,0.2085%,0.6431%,55.3839%,69.7908%,55.03%,67.7745%,-0.0834%
1/31/2013 0:00,685.88,761.91,14.28,-0.08%,-0.15%,-0.23%,14.32%,-0.3453%,-0.4287%,38.8791%,34.8790%,18.12%,46.3991%,-0.0802%
2/1/2013 0:00,693.07,768.98,12.90,-0.12%,1.05%,0.93%,14.28%,-0.1489%,-0.2292%,44.6578%,41.3041%,25.24%,46.5344%,-0.1207%
2/4/2013 0:00,684.58,760.94,14.67,0.18%,-1.23%,-1.05%,12.90%,1.0489%,0.9282%,77.9196%,77.6255%,79.67%,44.8258%,0.1801%
2/5/2013 0:00,691.54,768.74,13.72,0.01%,1.02%,1.03%,14.67%,-1.2254%,-1.0453%,17.1931%,18.1327%,5.94%,57.5472%,0.0079%
2/6/2013 0:00,691.40,770.38,13.41,0.23%,-0.02%,0.21%,13.72%,1.0173%,1.0252%,77.2056%,80.0013%,80.57%,50.2748%,0.2335%
2/7/2013 0:00,691.16,767.86,13.50,-0.29%,-0.03%,-0.33%,13.41%,-0.0205%,0.2129%,48.5071%,56.1342%,39.89%,59.7598%,-0.2930%
2/8/2013 0:00,696.13,771.37,13.02,-0.26%,0.72%,0.46%,13.50%,-0.0340%,-0.3270%,48.1024%,38.1133%,24.55%,37.6919%,-0.2619%
2/11/2013 0:00,694.81,771.55,12.94,0.21%,-0.19%,0.02%,13.02%,0.7184%,0.4565%,69.8499%,64.0738%,65.40%,38.9563%,0.2137%
2/12/2013 0:00,693.80,775.18,12.64,0.62%,-0.15%,0.47%,12.94%,-0.1895%,0.0242%,43.4509%,49.7883%,30.42%,58.9434%,0.6162%
2/13/2013 0:00,694.02,775.97,12.98,0.07%,0.03%,0.10%,12.64%,-0.1459%,0.4702%,44.7471%,64.5081%,37.30%,74.3672%,0.0695%
2/14/2013 0:00,694.42,776.60,12.66,0.02%,0.06%,0.08%,12.98%,0.0324%,0.1019%,50.1010%,52.4088%,39.28%,52.8886%,0.0233%
2/15/2013 0:00,694.59,775.01,12.46,-0.23%,0.02%,-0.21%,12.66%,0.0581%,0.0813%,50.8727%,51.7145%,39.48%,50.9267%,-0.2289%
2/18/2013 0:00,694.59,775.01,12.46,0.00%,0.00%,0.00%,12.46%,0.0235%,-0.2054%,49.8314%,42.0893%,29.02%,40.3123%,0.0000%
2/19/2013 0:00,698.11,781.93,12.31,0.39%,0.51%,0.89%,12.46%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.3859%
2/20/2013 0:00,689.86,771.18,14.68,-0.19%,-1.18%,-1.38%,12.31%,0.5079%,0.8938%,64.1068%,76.7457%,68.28%,65.8891%,-0.1931%
2/21/2013 0:00,685.16,765.86,15.22,-0.01%,-0.68%,-0.69%,14.68%,-1.1822%,-1.3753%,18.0374%,11.7106%,4.60%,41.7920%,-0.0084%
2/22/2013 0:00,691.57,772.42,14.17,-0.08%,0.94%,0.86%,15.22%,-0.6819%,-0.6902%,29.5827%,27.0968%,11.27%,49.5835%,-0.0778%
2/25/2013 0:00,681.12,756.36,18.99,-0.57%,-1.51%,-2.08%,14.17%,0.9354%,0.8576%,75.2969%,75.7995%,77.13%,46.6371%,-0.5694%
2/26/2013 0:00,685.12,761.10,16.87,0.04%,0.59%,0.63%,18.99%,-1.5102%,-2.0796%,12.2732%,3.7090%,2.14%,27.1618%,0.0396%
2/27/2013 0:00,693.14,771.75,14.73,0.23%,1.17%,1.40%,16.87%,0.5873%,0.6268%,66.3187%,69.3074%,67.01%,51.6189%,0.2286%
2/28/2013 0:00,692.89,770.98,15.51,-0.06%,-0.04%,-0.10%,14.73%,1.1706%,1.3992%,80.5469%,87.6593%,85.72%,59.5570%,-0.0633%
3/1/2013 0:00,694.56,772.04,15.36,-0.10%,0.24%,0.14%,15.51%,-0.0365%,-0.0998%,48.0269%,45.6107%,31.21%,47.2527%,-0.1042%
3/4/2013 0:00,697.47,775.94,14.01,0.09%,0.42%,0.51%,15.36%,0.2412%,0.1370%,56.3571%,53.5889%,46.15%,45.5212%,0.0867%
3/5/2013 0:00,704.86,782.99,13.48,-0.15%,1.06%,0.91%,14.01%,0.4187%,0.5054%,61.5611%,65.6105%,60.42%,53.6192%,-0.1504%
3/6/2013 0:00,704.27,785.44,13.53,0.39%,-0.08%,0.31%,13.48%,1.0593%,0.9088%,78.1513%,77.1326%,79.49%,43.5755%,0.3950%
3/7/2013 0:00,705.27,787.42,13.06,0.11%,0.14%,0.25%,13.53%,-0.0827%,0.3123%,46.6390%,59.4220%,38.76%,66.2441%,0.1120%
3/8/2013 0:00,708.56,791.31,12.59,0.03%,0.47%,0.49%,13.06%,0.1409%,0.2529%,53.3608%,57.4617%,46.64%,54.6868%,0.0263%
3/11/2013 0:00,710.15,794.35,11.56,0.16%,0.22%,0.38%,12.59%,0.4673%,0.4936%,62.9561%,65.2429%,61.48%,51.0560%,0.1595%
3/12/2013 0:00,708.08,792.91,12.27,0.11%,-0.29%,-0.18%,11.56%,0.2245%,0.3840%,55.8626%,61.7589%,52.15%,56.6846%,0.1105%
3/13/2013 0:00,709.12,794.21,11.83,0.02%,0.15%,0.16%,12.27%,-0.2919%,-0.1814%,40.4315%,42.8842%,23.61%,54.6237%,0.0171%
3/14/2013 0:00,712.45,799.43,11.30,0.19%,0.47%,0.66%,11.83%,0.1466%,0.1637%,53.5329%,54.4867%,44.55%,50.6657%,0.1875%
3/15/2013 0:00,710.49,798.75,11.30,0.19%,-0.27%,-0.08%,11.30%,0.4697%,0.6573%,63.0244%,70.2063%,64.43%,57.8551%,0.1910%
3/18/2013 0:00,707.58,793.59,13.36,-0.24%,-0.41%,-0.65%,11.30%,-0.2750%,-0.0839%,40.9275%,46.1425%,25.96%,58.0013%,-0.2364%
3/19/2013 0:00,706.09,791.28,14.39,-0.08%,-0.21%,-0.29%,13.36%,-0.4096%,-0.6460%,37.0330%,28.3506%,14.05%,40.0003%,-0.0806%
3/20/2013 0:00,711.12,796.88,12.67,-0.01%,0.71%,0.71%,14.39%,-0.2111%,-0.2917%,42.8085%,39.2557%,22.71%,46.5200%,-0.0051%
3/21/2013 0:00,705.41,790.15,13.99,-0.04%,-0.80%,-0.84%,12.67%,0.7131%,0.7080%,69.7113%,71.6762%,71.09%,49.7214%,-0.0414%
3/22/2013 0:00,710.96,794.63,13.57,-0.22%,0.79%,0.57%,13.99%,-0.8035%,-0.8449%,26.4928%,22.9415%,9.11%,48.1806%,-0.2204%
3/25/2013 0:00,708.60,792.05,13.74,0.01%,-0.33%,-0.33%,13.57%,0.7878%,0.5674%,71.6497%,67.5184%,69.34%,40.6608%,0.0073%
3/26/2013 0:00,714.18,797.81,12.77,-0.06%,0.79%,0.73%,13.74%,-0.3326%,-0.3253%,39.2452%,38.1673%,20.14%,50.2507%,-0.0597%
3/27/2013 0:00,714.28,797.27,13.15,-0.08%,0.01%,-0.07%,12.77%,0.7872%,0.7275%,71.6348%,72.2326%,72.74%,47.4039%,-0.0816%
3/28/2013 0:00,717.95,800.15,12.70,-0.15%,0.51%,0.36%,13.15%,0.0147%,-0.0669%,49.5674%,46.7142%,33.47%,46.4749%,-0.1523%
3/29/2013 0:00,717.95,800.15,12.70,0.00%,0.00%,0.00%,12.70%,0.5132%,0.3610%,64.2565%,61.0121%,59.18%,43.4984%,0.0000%
4/1/2013 0:00,713.16,797.51,13.58,0.34%,-0.67%,-0.33%,12.70%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.3363%
4/2/2013 0:00,717.07,799.78,12.78,-0.26%,0.55%,0.28%,13.58%,-0.6662%,-0.3299%,29.9925%,38.0181%,15.25%,63.9308%,-0.2626%
4/3/2013 0:00,709.95,790.11,14.21,-0.22%,-0.99%,-1.21%,12.78%,0.5470%,0.2844%,65.2025%,58.5047%,57.31%,38.9268%,-0.2165%
4/4/2013 0:00,711.87,794.44,13.89,0.28%,0.27%,0.55%,14.21%,-0.9927%,-1.2092%,22.0372%,14.7082%,5.93%,40.8204%,0.2780%
4/5/2013 0:00,708.03,792.25,13.92,0.26%,-0.54%,-0.28%,13.89%,0.2703%,0.5483%,57.2215%,66.9352%,56.38%,61.5822%,0.2634%
4/8/2013 0:00,712.68,797.42,13.19,0.00%,0.66%,0.65%,13.92%,-0.5396%,-0.2762%,33.3939%,39.7622%,17.73%,60.9877%,-0.0044%
4/9/2013 0:00,714.91,800.10,12.84,0.02%,0.31%,0.34%,13.19%,0.6576%,0.6532%,68.2339%,70.0872%,69.02%,49.7520%,0.0231%
4/10/2013 0:00,724.59,808.84,12.36,-0.26%,1.35%,1.09%,12.84%,0.3129%,0.3360%,58.4789%,60.1975%,53.81%,50.9184%,-0.2615%
4/11/2013 0:00,726.99,812.24,12.24,0.09%,0.33%,0.42%,12.36%,1.3539%,1.0924%,84.1251%,81.5545%,85.03%,38.9718%,0.0883%
4/12/2013 0:00,725.81,809.12,12.06,-0.22%,-0.16%,-0.38%,12.24%,0.3318%,0.4201%,59.0332%,62.9175%,56.23%,53.6868%,-0.2220%
4/15/2013 0:00,708.98,789.34,17.27,-0.12%,-2.32%,-2.44%,12.06%,-0.1626%,-0.3846%,44.2507%,36.2691%,21.35%,40.5940%,-0.1246%
4/16/2013 0:00,720.14,799.84,13.96,-0.24%,1.57%,1.33%,17.27%,-2.3195%,-2.4440%,3.8192%,1.8134%,1.07%,44.6626%,-0.2434%
4/17/2013 0:00,709.95,788.25,16.51,-0.04%,-1.41%,-1.45%,13.96%,1.5740%,1.3306%,87.8127%,86.4359%,89.08%,39.7157%,-0.0352%
4/18/2013 0:00,704.06,784.12,17.56,0.31%,-0.83%,-0.52%,16.51%,-1.4142%,-1.4494%,13.8079%,10.5233%,3.80%,48.4423%,0.3065%
4/19/2013 0:00,710.52,791.49,14.97,0.02%,0.92%,0.94%,17.56%,-0.8302%,-0.5237%,25.8378%,31.9550%,11.56%,62.7375%,0.0209%
4/22/2013 0:00,715.04,793.64,14.39,-0.36%,0.64%,0.27%,14.97%,0.9182%,0.9391%,74.8863%,77.9013%,78.06%,50.8265%,-0.3633%
4/23/2013 0:00,721.76,802.67,13.48,0.20%,0.94%,1.14%,14.39%,0.6356%,0.2723%,67.6394%,58.1047%,58.11%,34.8831%,0.1972%
4/24/2013 0:00,720.98,803.81,13.61,0.25%,-0.11%,0.14%,13.48%,0.9402%,1.1374%,75.4116%,82.5529%,80.59%,58.2574%,0.2508%
4/25/2013 0:00,724.83,806.44,13.62,-0.21%,0.53%,0.33%,13.61%,-0.1088%,0.1420%,45.8584%,53.7589%,35.32%,60.4714%,-0.2072%
4/26/2013 0:00,723.24,805.01,13.61,0.04%,-0.22%,-0.18%,13.62%,0.5350%,0.3278%,64.8664%,59.9314%,58.57%,41.2095%,0.0419%
4/29/2013 0:00,728.92,810.23,13.71,-0.14%,0.79%,0.65%,13.61%,-0.2201%,-0.1782%,42.5448%,42.9911%,25.09%,51.7170%,-0.1377%
4/30/2013 0:00,732.55,811.19,13.52,-0.38%,0.50%,0.12%,13.71%,0.7860%,0.6483%,71.6056%,69.9435%,71.18%,44.1085%,-0.3780%
5/1/2013 0:00,726.38,802.19,14.49,-0.27%,-0.84%,-1.11%,13.52%,0.4976%,0.1196%,63.8146%,53.0044%,49.89%,34.3068%,-0.2676%
5/2/2013 0:00,733.73,808.91,13.59,-0.17%,1.01%,0.84%,14.49%,-0.8421%,-1.1097%,25.5477%,16.7311%,7.04%,38.7235%,-0.1737%
5/3/2013 0:00,741.77,816.60,12.85,-0.15%,1.10%,0.95%,13.59%,1.0110%,0.8373%,77.0632%,75.2607%,77.76%,42.6011%,-0.1464%
5/6/2013 0:00,742.78,819.11,12.66,0.17%,0.14%,0.31%,12.85%,1.0966%,0.9502%,78.9730%,78.1773%,80.55%,43.7433%,0.1722%
5/7/2013 0:00,746.13,824.26,12.83,0.18%,0.45%,0.63%,12.66%,0.1352%,0.3074%,53.1917%,59.2614%,47.58%,57.2139%,0.1778%
5/8/2013 0:00,749.10,828.12,12.66,0.07%,0.40%,0.47%,12.83%,0.4513%,0.6291%,62.4974%,69.3752%,63.47%,57.4505%,0.0694%
5/9/2013 0:00,747.33,824.06,13.13,-0.25%,-0.24%,-0.49%,12.66%,0.3990%,0.4684%,60.9923%,64.4514%,59.14%,52.8863%,-0.2528%
5/10/2013 0:00,751.45,827.08,12.59,-0.19%,0.55%,0.37%,13.13%,-0.2374%,-0.4901%,42.0339%,32.9761%,18.25%,39.3283%,-0.1857%
